"URL","Context","Id","Name","Placeholder","CurrentValue","OptionCount","Error"
"https://mgm.ibos.io/sales/SalesCollection","base","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/sales/SalesCollection","base","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/sales/salesDashboard","base","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/sales/salesQuotation","base","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/sales/salesQuotation","base","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/sales/salesQuotation","base","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/sales/salesQuotation","base","_r_n_",,,,"0",
"https://mgm.ibos.io/sales/salesReturn","base","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/sales/target","base","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/sales/target","base","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/sales/target","base","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/budgetSetup/create","create:Budget Create","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/budgetSetup/create","create:Budget Create","MGMForm_office",,,,"0",
"https://mgm.ibos.io/accounts/budgetSetup/create","create:Budget Create","MGMForm_budgetType",,,,"0",
"https://mgm.ibos.io/accounts/budgetSetup/create","create:Budget Create","MGMForm_accountHead",,,,"0",
"https://mgm.ibos.io/accounts/budgetSetup/create","create:Budget Create","MGMForm_expenseName",,,,"0",
"https://mgm.ibos.io/accounts/budgetSetup/create","create:Budget Create / tab:Budget","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/budgetSetup/create","create:Budget Create / tab:Budget","MGMForm_office",,,,"0",
"https://mgm.ibos.io/accounts/budgetSetup/create","create:Budget Create / tab:Budget","MGMForm_budgetType",,,,"0",
"https://mgm.ibos.io/accounts/budgetSetup/create","create:Budget Create / tab:Budget","MGMForm_accountHead",,,,"0",
"https://mgm.ibos.io/accounts/budgetSetup/create","create:Budget Create / tab:Budget","MGMForm_expenseName",,,,"0",
"https://mgm.ibos.io/accounts/chequeDesign/create","create:Create","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeDesign/create","create:Create","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeIssue/create","create:Create","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeIssue/create","create:Create","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeIssue/create","create:Create","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeSetup/create","create:New Cheque","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeSetup/create","create:New Cheque","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeSetup/create","create:New Cheque / tab:CHEQUE REGISTER","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeSetup/create","create:New Cheque / tab:CHEQUE REGISTER","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeSetup/create","create:New Cheque / tab:OUTGOING CHEQUE REPORT","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeSetup/create","create:New Cheque / tab:OUTGOING CHEQUE REPORT","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeSetup/create/new","create:New Cheque / tab:POST DATE CHEQUE REPORT","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeSetup/create/new","create:New Cheque / tab:POST DATE CHEQUE REPORT","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeSetup/create/new","create:New Cheque / tab:POST DATE CHEQUE REPORT","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeSetup/create/new","create:New Cheque / tab:POST DATE CHEQUE REPORT","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/chequeSetup/create/new","create:New Cheque / tab:POST DATE CHEQUE REPORT","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/expenseIncomeHead/create","create:Create Upload","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/expenseIncomeHead","create:Create / tab:COA PERMISSION","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/expenseIncomeHead","create:Create / tab:COA PERMISSION","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/expenseIncomeHead","create:Create / tab:COA PERMISSION","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/expenseIncomeHead","create:Create / tab:COA PERMISSION","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/expenseIncomeHead","create:Create / tab:COA PERMISSION","_r_5t_",,,,"0",
"https://mgm.ibos.io/accounts/expenseIncomeHead","create:Create / tab:COA PERMISSION","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/expenseIncomeHead","create:Create / tab:COA PERMISSION","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/expenseIncomeHead","create:Create / tab:COA PERMISSION","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/expenseIncomeHead/create","create:Create Upload / tab:TABLE VIEW","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/expenseOrAdvance","create:Create Advance","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/expenseOrAdvance","create:Create Advance","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/expenseOrAdvance/createAdvance","create:Create Advance / tab:ADVANCE","react-select-mgm-input",,,,"0",
"https://mgm.ibos.io/accounts/expenseOrAdvance/createAdvance","create:Create Advance / tab:ADVANCE","react-select-mgm-input",,,,"0",
